source name	characteristics[organism]	characteristics[organism part]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[developmental stage]	characteristics[individual]	characteristics[biological replicate]	material type	assay name	technology type	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment [cleavage agent details]	comment[fractionation method]	comment[instrument]	comment[separation]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	factor value[organism part]
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 427	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_17.raw	1	17	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_17.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 428	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_17_151012143021.raw	1	17_151012143021	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_17_151012143021.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 429	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_18.raw	1	18	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_18.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 430	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_18_151012151618.raw	1	18_151012151618	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_18_151012151618.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 431	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_19.raw	1	19	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_19.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 432	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_20.raw	1	20	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_20.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 433	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_21.raw	1	21	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_21.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 434	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_22.raw	1	22	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_22.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 435	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_23.raw	1	23	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_23.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 436	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_24.raw	1	24	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_24.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 437	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_25.raw	1	25	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_25.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 438	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_26.raw	1	26	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_26.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 439	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_27.raw	1	27	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_27.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 440	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_28.raw	1	28	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_28.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 441	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_29.raw	1	29	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_29.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 442	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_30.raw	1	30	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_30.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 443	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_31.raw	1	31	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_31.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 444	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_32.raw	1	32	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_32.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 445	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_33.raw	1	33	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_33.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 446	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_33_2.raw	1	33_2	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_33_2.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 447	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_34.raw	1	34	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_34.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 448	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_34_2.raw	1	34_2	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_34_2.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 449	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_35.raw	1	35	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_35.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 450	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_36.raw	1	36	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_36.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 451	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_37.raw	1	37	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_37.raw	liver
Sample 11	Homo sapiens	liver	not available	not available	not available	not available	not applicable	not available	not available	not applicable	tissue	run 452	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_38.raw	1	38	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere;AC=UNIMOD:27; TA=Q	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_38.raw	liver
